VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 01:45:18 AM,01/01/2020 01:49:23 AM,2,1.18,1,N,142,238,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,01/01/2020 01:02:48 AM,01/01/2020 01:11:54 AM,5,1.46,1,N,161,107,1,7.5,0.5,0.5,1.7,0,0.3,13,2.5
2,01/01/2020 01:12:14 AM,01/01/2020 01:41:39 AM,5,5.23,1,N,107,238,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
,07/04/2020 09:15:05 PM,07/04/2020 09:39:18 PM,,0,,,41,246,,19.2,0.5,0.5,2.3,0,0.3,27.3,2.5
2,01/01/2020 01:46:54 AM,01/01/2020 01:56:23 AM,5,1.78,1,N,239,48,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 01:58:12 AM,01/01/2020 02:14:18 AM,5,3.99,1,N,48,41,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5
2,01/01/2020 01:11:51 AM,01/01/2020 01:17:09 AM,1,0.81,1,N,137,224,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 01:18:29 AM,01/01/2020 01:25:17 AM,1,1.23,1,N,107,170,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 01:32:24 AM,01/01/2020 01:37:04 AM,1,1.04,1,N,137,162,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2020 01:38:32 AM,01/01/2020 01:55:27 AM,1,2.28,1,N,162,224,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 01:41:24 AM,01/01/2020 01:59:32 AM,2,3.4,1,N,50,224,1,14,3,0.5,3.55,0,0.3,21.35,2.5
2,01/01/2020 12:58:27 AM,01/01/2020 01:19:24 AM,1,3.35,1,N,233,142,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01/01/2020 01:31:59 AM,01/01/2020 02:11:30 AM,1,10.34,1,N,48,257,1,35.5,0.5,0.5,11.36,6.12,0.3,56.78,2.5
2,01/01/2020 01:49:22 AM,01/01/2020 02:09:16 AM,1,4.67,1,N,209,61,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,01/01/2020 01:20:58 AM,01/01/2020 01:55:40 AM,1,1.33,1,N,246,230,1,20,0.5,0.5,0,0,0.3,23.8,2.5
2,01/01/2020 01:29:47 AM,01/01/2020 01:38:26 AM,2,1.5,1,N,232,107,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 01:47:57 AM,01/01/2020 01:58:20 AM,2,1.44,1,N,164,161,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:11:28 AM,01/01/2020 01:24:59 AM,2,1.97,1,N,249,164,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,01/01/2020 01:26:35 AM,01/01/2020 01:45:11 AM,2,3.44,1,N,164,263,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01/01/2020 01:08:42 AM,01/01/2020 01:32:06 AM,1,2.41,1,N,163,113,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,01/01/2020 01:32:48 AM,01/01/2020 01:48:38 AM,1,2.8,1,N,113,229,1,12,0.5,0.5,1.5,0,0.3,17.3,2.5
2,01/01/2020 01:51:26 AM,01/01/2020 02:03:37 AM,1,1.92,1,N,162,143,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
2,01/01/2020 01:22:34 AM,01/01/2020 01:35:56 AM,1,1.92,1,N,239,237,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,01/01/2020 01:37:41 AM,01/01/2020 01:42:41 AM,2,0.85,1,N,237,162,1,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 01:52:55 AM,01/01/2020 01:58:15 AM,1,1.38,1,N,237,236,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 01:02:00 AM,01/01/2020 01:07:51 AM,2,0.91,1,N,246,90,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 01:14:59 AM,01/01/2020 01:48:19 AM,2,6.73,1,N,249,36,2,26.5,0.5,0.5,0,0,0.3,30.3,2.5
2,01/01/2020 01:55:49 AM,01/01/2020 02:34:22 AM,2,11.8,1,N,37,42,1,38.5,0.5,0.5,6,0,0.3,48.3,2.5
2,01/01/2020 01:03:26 AM,01/01/2020 01:24:43 AM,6,4.7,1,N,255,61,1,17.5,0.5,0.5,4.7,0,0.3,23.5,0
2,01/01/2020 01:52:28 AM,01/01/2020 02:13:40 AM,6,6.85,1,N,97,226,1,22,0.5,0.5,2,0,0.3,27.25,0
1,01/01/2020 01:24:20 AM,01/01/2020 01:28:19 AM,1,0.7,1,N,142,50,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2020 01:30:52 AM,01/01/2020 01:53:57 AM,1,4.3,1,N,50,4,1,17.5,3,0.5,4.25,0,0.3,25.55,2.5
1,01/01/2020 01:55:42 AM,01/01/2020 02:20:43 AM,2,5.3,1,N,4,143,1,20,3,0.5,4.76,0,0.3,28.56,2.5
1,01/01/2020 01:15:58 AM,01/01/2020 01:24:35 AM,2,1,1,N,140,229,1,7,3,0.5,1,0,0.3,11.8,2.5
1,01/01/2020 01:36:22 AM,01/01/2020 01:43:40 AM,1,2,1,N,140,263,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 01:49:27 AM,01/01/2020 01:54:01 AM,1,1.3,1,N,263,140,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01/01/2020 01:56:15 AM,01/01/2020 02:02:47 AM,5,1.4,1,N,140,229,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01/01/2020 01:12:24 AM,01/01/2020 01:20:30 AM,1,1.5,1,N,79,137,1,7.5,3,0.5,3,0,0.3,14.3,2.5
1,01/01/2020 01:28:58 AM,01/01/2020 01:41:22 AM,1,1.7,1,N,107,232,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 01:44:51 AM,01/01/2020 02:02:48 AM,1,3.2,1,N,232,186,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,01/01/2020 01:05:43 AM,01/01/2020 01:12:53 AM,2,1.6,1,N,13,87,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01/01/2020 01:15:16 AM,01/01/2020 01:25:35 AM,2,1.5,1,N,87,148,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 01:26:59 AM,01/01/2020 01:31:41 AM,1,0.8,1,N,148,107,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01/01/2020 01:33:15 AM,01/01/2020 01:46:11 AM,3,1.8,1,N,79,170,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2020 01:50:24 AM,01/01/2020 01:56:26 AM,2,0.8,1,N,162,164,1,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01/01/2020 01:59:57 AM,01/01/2020 02:06:48 AM,2,1,1,N,164,90,1,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 01:45:51 AM,01/01/2020 01:54:30 AM,2,1.9,1,N,231,33,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01/01/2020 01:06:02 AM,01/01/2020 01:13:04 AM,1,1.1,1,N,137,162,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 01:19:19 AM,01/01/2020 01:26:18 AM,1,1.3,1,N,170,79,2,7,3,0.5,0,0,0.3,10.8,2.5
,07/04/2020 09:20:00 PM,07/04/2020 10:06:00 PM,,19.62,,,170,55,,45.6,0,0.5,2.75,0,0.3,49.15,0
1,01/01/2020 01:27:18 AM,01/01/2020 01:32:18 AM,1,0.6,1,Y,79,79,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01/01/2020 01:33:55 AM,01/01/2020 02:00:36 AM,1,6.4,1,N,79,238,1,23,3,0.5,5.35,0,0.3,32.15,2.5
2,01/01/2020 12:52:58 AM,01/01/2020 01:09:39 AM,1,4.07,1,N,107,263,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01/01/2020 01:17:52 AM,01/01/2020 01:22:10 AM,1,0.74,1,N,263,141,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:24:08 AM,01/01/2020 01:41:29 AM,2,5.96,1,N,48,116,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,01/01/2020 01:47:05 AM,01/01/2020 01:57:19 AM,1,1.76,1,N,166,43,2,9,0.5,0.5,0,0,0.3,10.3,0
2,01/01/2020 01:01:44 AM,01/01/2020 01:36:54 AM,1,8,1,N,68,61,2,28.5,0.5,0.5,0,0,0.3,32.3,2.5
2,01/01/2020 01:40:35 AM,01/01/2020 02:02:25 AM,1,7.7,1,N,49,145,1,24.5,0.5,0.5,5.16,0,0.3,30.96,0
1,01/01/2020 01:17:53 AM,01/01/2020 01:45:25 AM,2,3.6,1,N,48,79,2,18.5,3,0.5,0,0,0.3,22.3,2.5
1,01/01/2020 01:46:55 AM,01/01/2020 02:17:36 AM,1,4.6,1,N,79,79,2,21,3,0.5,0,0,0.3,24.8,2.5
2,01/01/2020 01:05:00 AM,01/01/2020 01:16:55 AM,4,2.69,1,N,170,262,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2020 01:19:48 AM,01/01/2020 01:29:38 AM,4,1.81,1,N,263,141,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:34:09 AM,01/01/2020 01:38:10 AM,4,1.09,1,N,141,263,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 01:42:38 AM,01/01/2020 01:47:05 AM,3,0.74,1,N,263,140,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:52:38 AM,01/01/2020 02:01:11 AM,4,1.78,1,N,262,229,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 01:00:40 AM,01/01/2020 01:24:30 AM,1,8.7,1,N,237,52,3,27,3,0.5,0,0,0.3,30.8,2.5
1,01/01/2020 01:37:02 AM,01/01/2020 01:47:05 AM,1,1.9,1,N,231,107,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01/01/2020 01:48:55 AM,01/01/2020 01:56:09 AM,1,1.9,1,N,107,229,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 01:06:01 AM,01/01/2020 01:21:12 AM,2,3.4,1,N,249,25,1,13.5,3,0.5,3,0,0.3,20.3,2.5
1,01/01/2020 01:25:30 AM,01/01/2020 01:47:08 AM,2,5.2,1,N,25,68,2,18.5,3,0.5,0,0,0.3,22.3,2.5
1,01/01/2020 01:47:27 AM,01/01/2020 02:08:32 AM,4,3.1,1,N,68,140,1,15,3,0.5,3.75,0,0.3,22.55,2.5
2,01/01/2020 12:49:40 AM,01/01/2020 12:56:40 AM,6,0.87,1,N,79,4,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:00:12 AM,01/01/2020 01:03:50 AM,6,0.43,1,N,79,148,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 01:05:07 AM,01/01/2020 01:14:19 AM,6,1.38,1,N,148,224,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,01/01/2020 01:15:11 AM,01/01/2020 01:43:20 AM,6,7.61,1,N,107,129,1,26.5,0.5,0.5,7.28,6.12,0.3,43.7,2.5
2,01/01/2020 01:04:09 AM,01/01/2020 01:19:47 AM,1,5.37,1,N,112,262,1,17,0.5,0.5,2,0,0.3,22.8,2.5
2,01/01/2020 01:22:53 AM,01/01/2020 01:34:11 AM,1,3.79,1,N,262,224,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,01/01/2020 01:35:05 AM,01/01/2020 01:42:36 AM,1,2.64,1,N,224,45,1,9.5,0.5,0.5,1.7,0,0.3,15,2.5
2,01/01/2020 01:50:18 AM,01/01/2020 02:03:19 AM,1,2.16,1,N,45,107,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,01/01/2020 01:03:15 AM,01/01/2020 01:20:41 AM,1,1.5,1,N,90,161,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,01/01/2020 01:23:22 AM,01/01/2020 01:30:33 AM,1,0.9,1,N,170,162,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 01:46:12 AM,01/01/2020 02:12:31 AM,1,5.6,1,N,170,256,1,22.5,3,0.5,7.85,0,0.3,34.15,2.5
1,01/01/2020 01:49:34 AM,01/01/2020 02:15:37 AM,1,5.5,1,N,90,49,1,21.5,3,0.5,5.05,0,0.3,30.35,2.5
1,01/01/2020 01:30:39 AM,01/01/2020 02:00:34 AM,2,13,1,N,33,116,1,38,3,0.5,5,0,0.3,46.8,2.5
2,01/01/2020 01:17:01 AM,01/01/2020 01:26:14 AM,1,1.66,1,N,237,75,1,9,0.5,0.5,3.84,0,0.3,16.64,2.5
2,01/01/2020 01:32:42 AM,01/01/2020 02:03:40 AM,1,6.13,1,N,43,231,1,24,0.5,0.5,5.56,0,0.3,33.36,2.5
2,01/01/2020 01:03:38 AM,01/01/2020 01:07:29 AM,1,1.35,1,N,137,229,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2020 01:19:42 AM,01/01/2020 01:26:02 AM,1,1.18,1,N,161,43,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:24:44 AM,01/01/2020 01:41:18 AM,1,1.17,1,N,137,68,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2020 01:43:46 AM,01/01/2020 02:05:02 AM,1,3.33,1,N,68,148,1,15.5,0.5,0.5,3,0,0.3,22.3,2.5
2,01/01/2020 01:08:36 AM,01/01/2020 01:44:14 AM,1,11.14,1,N,186,14,1,35.5,0.5,0.5,14,6.12,0.3,59.42,2.5
1,01/01/2020 01:09:36 AM,01/01/2020 01:22:19 AM,1,3,1,N,13,68,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
1,01/01/2020 01:24:07 AM,01/01/2020 01:43:05 AM,1,1.4,1,N,68,48,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 01:47:30 AM,01/01/2020 02:05:29 AM,2,3.5,5,N,100,265,1,55,0,0,13.15,10.5,0.3,78.95,0
2,01/01/2020 01:41:29 AM,01/01/2020 01:42:45 AM,2,0.19,1,N,170,170,1,3,0.5,0.5,1.36,0,0.3,8.16,2.5
2,01/01/2020 01:44:52 AM,01/01/2020 02:00:57 AM,2,5.57,1,N,170,88,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
2,01/01/2020 01:26:32 AM,01/01/2020 01:29:41 AM,1,0.31,1,N,237,163,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2020 01:32:27 AM,01/01/2020 01:43:56 AM,1,1.29,1,N,163,164,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:46:30 AM,01/01/2020 02:18:24 AM,1,4.48,1,N,164,13,1,22.5,0.5,0.5,4,0,0.3,30.3,2.5
2,01/01/2020 01:04:26 AM,01/01/2020 01:16:18 AM,1,1.28,1,N,249,186,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:22:44 AM,01/01/2020 01:39:41 AM,1,1.15,1,N,186,68,1,11.5,0.5,0.5,1.7,0,0.3,17,2.5
2,01/01/2020 01:41:40 AM,01/01/2020 02:21:38 AM,1,9.26,1,N,249,225,2,33,0.5,0.5,0,0,0.3,36.8,2.5
2,01/01/2020 01:01:10 AM,01/01/2020 01:22:42 AM,2,4.95,1,N,162,179,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,01/01/2020 01:30:23 AM,01/01/2020 01:42:10 AM,1,2.63,1,N,179,226,1,11,0.5,0.5,0,0,0.3,12.3,0
2,01/01/2020 01:07:19 AM,01/01/2020 01:27:56 AM,1,3.33,1,N,50,79,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2020 01:34:30 AM,01/01/2020 01:40:28 AM,1,1.17,1,N,107,148,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 01:41:11 AM,01/01/2020 01:57:31 AM,1,4.82,1,N,148,52,1,17,0.5,0.5,5.2,0,0.3,26,2.5
2,01/01/2020 01:00:59 AM,01/01/2020 01:24:00 AM,1,7.63,1,N,231,236,1,23.5,0.5,0.5,0,0,0.3,27.3,2.5
2,01/01/2020 01:33:39 AM,01/01/2020 01:43:40 AM,1,3.02,1,N,141,170,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 01:56:02 AM,01/01/2020 02:03:08 AM,1,1.44,1,N,233,237,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:56:37 AM,01/01/2020 01:07:48 AM,1,1.81,1,N,231,79,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,01/01/2020 01:08:58 AM,01/01/2020 01:35:59 AM,1,5.95,1,N,79,263,1,22,0.5,0.5,6.45,0,0.3,32.25,2.5
2,01/01/2020 01:43:23 AM,01/01/2020 01:49:15 AM,1,0.93,1,N,43,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 01:53:04 AM,01/01/2020 02:05:05 AM,1,2.38,1,N,140,164,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,01/01/2020 12:54:55 AM,01/01/2020 01:25:54 AM,3,6.63,1,N,246,41,1,27,0.5,0.5,6.16,0,0.3,36.96,2.5
2,01/01/2020 01:40:34 AM,01/01/2020 01:51:14 AM,3,1.85,1,N,161,141,1,9,0.5,0.5,1.28,0,0.3,14.08,2.5
1,01/01/2020 01:00:02 AM,01/01/2020 01:03:38 AM,2,0.9,1,N,263,263,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01/01/2020 01:05:42 AM,01/01/2020 01:09:23 AM,2,0.9,1,N,263,141,1,5,3,0.5,1.14,0,0.3,9.94,2.5
1,01/01/2020 01:15:06 AM,01/01/2020 01:28:30 AM,3,4,1,N,141,179,2,14,3,0.5,0,0,0.3,17.8,2.5
1,01/01/2020 01:33:38 AM,01/01/2020 01:44:53 AM,2,2.1,1,N,146,223,2,10,0.5,0.5,0,0,0.3,11.3,0
1,01/01/2020 01:55:36 AM,01/01/2020 02:00:18 AM,3,1.1,1,N,7,7,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2020 01:11:36 AM,01/01/2020 01:16:52 AM,1,0.8,1,N,238,239,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2020 01:21:23 AM,01/01/2020 01:29:03 AM,1,1.35,1,N,142,237,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 01:42:58 AM,01/01/2020 01:54:15 AM,1,1.6,1,N,43,238,1,9.5,0.5,0.5,1.33,0,0.3,14.63,2.5
2,01/01/2020 01:55:50 AM,01/01/2020 02:00:31 AM,1,0.74,1,N,238,239,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,01/01/2020 01:17:52 AM,01/01/2020 01:39:41 AM,1,4.35,1,N,261,100,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01/01/2020 01:45:09 AM,01/01/2020 01:52:48 AM,1,0.66,1,N,161,164,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:55:05 AM,01/01/2020 02:04:19 AM,1,1.69,1,N,164,249,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:12:50 AM,01/01/2020 01:21:34 AM,1,2.08,1,N,170,237,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:29:52 AM,01/01/2020 01:37:00 AM,1,1.14,1,N,162,48,1,6.5,0.5,0.5,1.7,0,0.3,12,2.5
2,01/01/2020 01:40:30 AM,01/01/2020 02:03:15 AM,1,3.69,1,N,48,79,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5
1,01/01/2020 01:23:15 AM,01/01/2020 01:48:14 AM,2,3.5,1,N,68,229,1,17,3,0.5,4.2,0,0.3,25,2.5
1,01/01/2020 01:19:03 AM,01/01/2020 01:34:18 AM,1,1.9,1,N,161,143,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01/01/2020 01:42:42 AM,01/01/2020 02:05:10 AM,1,4.3,1,N,48,74,1,18,3,0.5,4.35,0,0.3,26.15,2.5
2,01/01/2020 01:01:42 AM,01/01/2020 01:20:22 AM,1,4,1,N,79,236,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2020 01:28:15 AM,01/01/2020 01:37:33 AM,1,2,1,N,141,170,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 01:41:00 AM,01/01/2020 01:45:10 AM,1,1.09,1,N,164,113,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,01/01/2020 01:47:38 AM,01/01/2020 01:53:06 AM,1,1.38,1,N,249,164,1,6.5,0.5,0.5,1.7,0,0.3,12,2.5
2,01/01/2020 01:58:18 AM,01/01/2020 02:14:33 AM,1,3.69,1,N,164,263,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,01/01/2020 01:02:48 AM,01/01/2020 01:10:00 AM,1,1.1,1,N,79,4,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2020 01:14:02 AM,01/01/2020 01:36:47 AM,1,3.8,1,N,4,48,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,01/01/2020 01:41:04 AM,01/01/2020 02:12:40 AM,1,2.6,1,N,48,161,2,19.5,3,0.5,0,0,0.3,23.3,2.5
2,01/01/2020 12:59:23 AM,01/01/2020 01:12:08 AM,1,3.35,1,N,231,164,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 01:13:51 AM,01/01/2020 01:56:07 AM,1,12.62,1,N,161,89,1,42,0.5,0.5,9.16,0,0.3,54.96,2.5
2,01/01/2020 12:58:54 AM,01/01/2020 01:08:37 AM,3,1.86,1,N,237,239,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:09:30 AM,01/01/2020 01:21:10 AM,3,2.15,1,N,239,263,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 01:31:26 AM,01/01/2020 01:34:04 AM,2,0.54,1,N,236,43,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 01:42:39 AM,01/01/2020 02:13:50 AM,1,4.78,1,N,142,148,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,01/01/2020 01:21:52 AM,01/01/2020 01:40:09 AM,3,4.13,1,N,256,249,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5
2,01/01/2020 01:41:26 AM,01/01/2020 01:51:04 AM,2,2.2,1,N,249,137,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 01:57:16 AM,01/01/2020 02:06:05 AM,2,1.43,1,N,107,170,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,01/01/2020 01:01:12 AM,01/01/2020 01:22:56 AM,1,5.1,1,N,88,162,2,20,3,0.5,0,0,0.3,23.8,2.5
1,01/01/2020 01:24:38 AM,01/01/2020 01:30:59 AM,1,0.8,1,N,162,170,1,6,3,0.5,2.45,0,0.3,12.25,2.5
1,01/01/2020 01:35:57 AM,01/01/2020 01:48:09 AM,1,3.1,1,N,164,236,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,01/01/2020 01:58:42 AM,01/01/2020 02:06:00 AM,1,1,1,N,163,143,1,6.5,3,0.5,1,0,0.3,11.3,2.5
2,01/01/2020 01:18:03 AM,01/01/2020 01:20:16 AM,1,0.38,1,N,263,263,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,01/01/2020 01:28:13 AM,01/01/2020 01:37:09 AM,1,2.72,1,N,141,74,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 01:54:23 AM,01/01/2020 02:15:28 AM,1,3.77,1,N,140,186,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01/01/2020 01:30:04 AM,01/01/2020 01:34:41 AM,4,1.17,1,N,229,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 01:51:37 AM,01/01/2020 02:09:33 AM,5,2.75,1,N,233,113,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
1,01/01/2020 01:14:43 AM,01/01/2020 01:20:26 AM,1,0.8,1,N,234,249,1,5.5,3,0.5,1.7,0,0.3,11,2.5
1,01/01/2020 01:22:03 AM,01/01/2020 01:31:46 AM,2,1.8,1,N,249,137,1,8.5,3,0.5,2.46,0,0.3,14.76,2.5
1,01/01/2020 01:36:08 AM,01/01/2020 01:40:39 AM,2,0.5,1,N,107,137,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01/01/2020 01:44:46 AM,01/01/2020 01:57:01 AM,3,2.4,1,N,107,229,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01/01/2020 01:59:43 AM,01/01/2020 02:16:59 AM,3,2.4,1,N,229,79,1,12.5,3,0.5,2,0,0.3,18.3,2.5
2,01/01/2020 01:00:13 AM,01/01/2020 01:02:43 AM,1,0.54,1,N,79,107,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 01:04:10 AM,01/01/2020 01:10:40 AM,1,1.02,1,N,224,170,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 01:13:24 AM,01/01/2020 01:24:57 AM,1,2.12,1,N,170,140,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 01:34:18 AM,01/01/2020 01:34:57 AM,2,0.03,5,N,229,264,1,80,0,0.5,0,0,0.3,80.8,0
2,01/01/2020 01:08:44 AM,01/01/2020 01:21:38 AM,2,2.43,1,N,68,79,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 01:30:50 AM,01/01/2020 01:40:03 AM,2,1.24,1,N,107,233,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2020 01:00:51 AM,01/01/2020 01:13:42 AM,1,1.78,1,N,164,144,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 01:16:19 AM,01/01/2020 01:25:05 AM,1,1.92,1,N,144,234,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 01:26:16 AM,01/01/2020 01:40:33 AM,1,2.49,1,N,186,141,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 01:41:15 AM,01/01/2020 01:45:46 AM,1,1.38,1,N,141,263,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 01:46:48 AM,01/01/2020 01:50:20 AM,1,0.57,1,N,263,236,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2020 01:53:09 AM,01/01/2020 02:00:37 AM,1,1.41,1,N,236,238,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 01:12:23 AM,01/01/2020 01:23:03 AM,2,0.97,1,N,161,233,1,8,0.5,0.5,2,0,0.3,13.8,2.5
2,01/01/2020 01:26:25 AM,01/01/2020 01:48:05 AM,2,5.72,1,N,170,166,1,19.5,0.5,0.5,5.82,0,0.3,29.12,2.5
